"Date","Yield from British Government Securities, 10 year Nominal Par Yield              [a] [b]             IUDMNPY"
"27 Oct 05","4.4022"
"26 Oct 05","4.4268"
"25 Oct 05","4.409"
"24 Oct 05","4.3571"
"21 Oct 05","4.3672"
"20 Oct 05","4.4054"
"19 Oct 05","4.3733"
"18 Oct 05","4.4039"
"17 Oct 05","4.4221"
"14 Oct 05","4.415"
"13 Oct 05","4.3981"
"12 Oct 05","4.328"
"11 Oct 05","4.2775"
"10 Oct 05","4.2578"
"07 Oct 05","4.2708"
"06 Oct 05","4.2597"
"05 Oct 05","4.2653"
"04 Oct 05","4.2816"
"03 Oct 05","4.3103"
"30 Sep 05","4.2863"
"29 Sep 05","4.2642"
"28 Sep 05","4.2664"
"27 Sep 05","4.2915"
"26 Sep 05","4.2905"
"23 Sep 05","4.2142"
"22 Sep 05","4.1805"
"21 Sep 05","4.1621"
"20 Sep 05","4.223"
"19 Sep 05","4.2211"
"16 Sep 05","4.2477"
"15 Sep 05","4.1951"
"14 Sep 05","4.1822"
"13 Sep 05","4.1968"
"12 Sep 05","4.2368"
"09 Sep 05","4.1626"
"08 Sep 05","4.1939"
"07 Sep 05","4.2178"
"06 Sep 05","4.1946"
"05 Sep 05","4.1501"
"02 Sep 05","4.1422"
"01 Sep 05","4.12"
"31 Aug 05","4.1606"
"30 Aug 05","4.1815"
"26 Aug 05","4.2187"
"25 Aug 05","4.238"
"24 Aug 05","4.2619"
"23 Aug 05","4.2728"
"22 Aug 05","4.2903"
"19 Aug 05","4.2948"
"18 Aug 05","4.2774"
"17 Aug 05","4.3129"
"16 Aug 05","4.3249"
"15 Aug 05","4.3413"
"12 Aug 05","4.3504"
"11 Aug 05","4.4175"
"10 Aug 05","4.4116"
"09 Aug 05","4.416"
"08 Aug 05","4.4104"
"05 Aug 05","4.4313"
"04 Aug 05","4.3749"
"03 Aug 05","4.3937"
"02 Aug 05","4.393"
"01 Aug 05","4.3727"
"29 Jul 05","4.3257"
"28 Jul 05","4.3202"
"27 Jul 05","4.3099"
"26 Jul 05","4.3175"
"25 Jul 05","4.2918"
"22 Jul 05","4.3038"
"21 Jul 05","4.3675"
"20 Jul 05","4.3572"
"19 Jul 05","4.3378"
"18 Jul 05","4.303"
"15 Jul 05","4.3469"
"14 Jul 05","4.3542"
"13 Jul 05","4.3261"
"12 Jul 05","4.3157"
"11 Jul 05","4.3001"
"08 Jul 05","4.2217"
"07 Jul 05","4.2109"
"06 Jul 05","4.2929"
"05 Jul 05","4.2738"
"04 Jul 05","4.2287"
"01 Jul 05","4.2167"
"30 Jun 05","4.1824"
"29 Jun 05","4.2262"
"28 Jun 05","4.2392"
"27 Jun 05","4.1893"
"24 Jun 05","4.2332"
"23 Jun 05","4.2706"
"22 Jun 05","4.2663"
"21 Jun 05","4.3575"
"20 Jun 05","4.4241"
"17 Jun 05","4.4014"
"16 Jun 05","4.4211"
"15 Jun 05","4.4002"
"14 Jun 05","4.3303"
"13 Jun 05","4.3002"
"10 Jun 05","4.2583"
"09 Jun 05","4.2435"
"08 Jun 05","4.218"
"07 Jun 05","4.2481"
"06 Jun 05","4.2877"
"03 Jun 05","4.2669"
"02 Jun 05","4.2455"
"01 Jun 05","4.2543"
"31 May 05","4.32"
"27 May 05","4.3967"
"26 May 05","4.3622"
"25 May 05","4.3174"
"24 May 05","4.3295"
"23 May 05","4.3583"
"20 May 05","4.3937"
"19 May 05","4.3668"
"18 May 05","4.3473"
"17 May 05","4.3524"
"16 May 05","4.3692"
"13 May 05","4.3677"
"12 May 05","4.4081"
"11 May 05","4.4356"
"10 May 05","4.5047"
"09 May 05","4.5593"
"06 May 05","4.594"
"05 May 05","4.5212"
"04 May 05","4.5385"
"03 May 05","4.5027"
"29 Apr 05","4.5214"
"28 Apr 05","4.5322"
"27 Apr 05","4.5459"
"26 Apr 05","4.5688"
"25 Apr 05","4.5708"
"22 Apr 05","4.5875"
"21 Apr 05","4.5788"
"20 Apr 05","4.5854"
"19 Apr 05","4.5846"
"18 Apr 05","4.5743"
"15 Apr 05","4.6048"
"14 Apr 05","4.6478"
"13 Apr 05","4.6601"
"12 Apr 05","4.6799"
"11 Apr 05","4.6771"
"08 Apr 05","4.6844"
"07 Apr 05","4.6448"
"06 Apr 05","4.6858"
"05 Apr 05","4.705"
"04 Apr 05","4.6865"
"01 Apr 05","4.7324"
"31 Mar 05","4.6874"
"30 Mar 05","4.7277"
"29 Mar 05","4.7766"
"24 Mar 05","4.8035"
"23 Mar 05","4.8325"
"22 Mar 05","4.775"
"21 Mar 05","4.8313"
"18 Mar 05","4.8188"
"17 Mar 05","4.7962"
"16 Mar 05","4.7676"
"15 Mar 05","4.773"
"14 Mar 05","4.8368"
"11 Mar 05","4.8372"
"10 Mar 05","4.8559"
"09 Mar 05","4.8451"
"08 Mar 05","4.8223"
"07 Mar 05","4.7724"
"04 Mar 05","4.7693"
"03 Mar 05","4.8029"
"02 Mar 05","4.8218"
"01 Mar 05","4.7638"
"28 Feb 05","4.7104"
"25 Feb 05","4.7377"
"24 Feb 05","4.7669"
"23 Feb 05","4.7088"
"22 Feb 05","4.6864"
"21 Feb 05","4.6834"
"18 Feb 05","4.6437"
"17 Feb 05","4.5843"
"16 Feb 05","4.5524"
"15 Feb 05","4.5507"
"14 Feb 05","4.5447"
"11 Feb 05","4.4999"
"10 Feb 05","4.4723"
"09 Feb 05","4.4534"
"08 Feb 05","4.4663"
"07 Feb 05","4.4794"
"04 Feb 05","4.5037"
"03 Feb 05","4.5852"
"02 Feb 05","4.5713"
"01 Feb 05","4.5679"
"31 Jan 05","4.5847"
"28 Jan 05","4.5856"
"27 Jan 05","4.6132"
"26 Jan 05","4.5892"
"25 Jan 05","4.5765"
"24 Jan 05","4.5848"
"21 Jan 05","4.5908"
"20 Jan 05","4.5952"
"19 Jan 05","4.5567"
"18 Jan 05","4.5355"
"17 Jan 05","4.4797"
"14 Jan 05","4.4891"
"13 Jan 05","4.4796"
"12 Jan 05","4.5121"
"11 Jan 05","4.5034"
"10 Jan 05","4.4945"
"07 Jan 05","4.5001"
"06 Jan 05","4.5072"
"05 Jan 05","4.5381"
"04 Jan 05","4.5215"
"31 Dec 04","4.5298"
"30 Dec 04","4.5742"
"29 Dec 04","4.5779"
"24 Dec 04","4.454"
"23 Dec 04","4.4496"
"22 Dec 04","4.4598"
"21 Dec 04","4.4859"
"20 Dec 04","4.4607"
"17 Dec 04","4.4881"
"16 Dec 04","4.4689"
"15 Dec 04","4.4567"
"14 Dec 04","4.5086"
"13 Dec 04","4.5085"
"10 Dec 04","4.5236"
"09 Dec 04","4.5276"
"08 Dec 04","4.553"
"07 Dec 04","4.5769"
"06 Dec 04","4.6012"
"03 Dec 04","4.6481"
"02 Dec 04","4.6828"
"01 Dec 04","4.6281"
"30 Nov 04","4.6001"
"29 Nov 04","4.6041"
"26 Nov 04","4.5811"
"25 Nov 04","4.583"
"24 Nov 04","4.6223"
"23 Nov 04","4.6285"
"22 Nov 04","4.6457"
"19 Nov 04","4.6895"
"18 Nov 04","4.7133"
"17 Nov 04","4.6607"
"16 Nov 04","4.6273"
"15 Nov 04","4.6447"
"12 Nov 04","4.6641"
"11 Nov 04","4.7012"
"10 Nov 04","4.7558"
"09 Nov 04","4.7629"
"08 Nov 04","4.7897"
"05 Nov 04","4.7996"
"04 Nov 04","4.7458"
"03 Nov 04","4.8001"
"02 Nov 04","4.818"
"01 Nov 04","4.7498"
"29 Oct 04","4.7444"
"28 Oct 04","4.7586"
"27 Oct 04","4.7223"
"26 Oct 04","4.6986"
"25 Oct 04","4.6877"
"22 Oct 04","4.7058"
"21 Oct 04","4.7074"
"20 Oct 04","4.6936"
"19 Oct 04","4.7606"
"18 Oct 04","4.7289"
"15 Oct 04","4.7414"
"14 Oct 04","4.7368"
"13 Oct 04","4.7619"
"12 Oct 04","4.7575"
"11 Oct 04","4.8083"
"08 Oct 04","4.7991"
"07 Oct 04","4.8685"
"06 Oct 04","4.8408"
"05 Oct 04","4.8467"
"04 Oct 04","4.8957"
"01 Oct 04","4.8707"
"30 Sep 04","4.8375"
"29 Sep 04","4.8344"
"28 Sep 04","4.8152"
"27 Sep 04","4.8003"
"24 Sep 04","4.8339"
"23 Sep 04","4.8136"
"22 Sep 04","4.8355"
"21 Sep 04","4.8877"
"20 Sep 04","4.8992"
"17 Sep 04","4.9195"
"16 Sep 04","4.9396"
"15 Sep 04","4.9341"
"14 Sep 04","4.9278"
"13 Sep 04","4.9452"
"10 Sep 04","4.9258"
"09 Sep 04","4.9451"
"08 Sep 04","4.9872"
"07 Sep 04","4.9995"
"06 Sep 04","4.9897"
"03 Sep 04","5.0409"
"02 Sep 04","4.9804"
"01 Sep 04","4.9469"
"31 Aug 04","4.9364"
"27 Aug 04","4.9732"
"26 Aug 04","4.9663"
"25 Aug 04","4.9979"
"24 Aug 04","5.0414"
"23 Aug 04","5.053"
"20 Aug 04","4.9657"
"19 Aug 04","4.9871"
"18 Aug 04","4.9914"
"17 Aug 04","4.9994"
"16 Aug 04","5.0116"
"13 Aug 04","4.9631"
"12 Aug 04","4.9701"
"11 Aug 04","5.0107"
"10 Aug 04","4.9644"
"09 Aug 04","4.9886"
"06 Aug 04","4.9528"
"05 Aug 04","5.0269"
"04 Aug 04","5.1083"
"03 Aug 04","5.1183"
"02 Aug 04","5.1226"
"30 Jul 04","5.121"
"29 Jul 04","5.2022"
"28 Jul 04","5.2089"
"27 Jul 04","5.1862"
"26 Jul 04","5.1653"
"23 Jul 04","5.142"
"22 Jul 04","5.1231"
"21 Jul 04","5.1499"
"20 Jul 04","5.0594"
"19 Jul 04","5.0526"
"16 Jul 04","5.0457"
"15 Jul 04","5.1177"
"14 Jul 04","5.1077"
"13 Jul 04","5.1288"
"12 Jul 04","5.0618"
"09 Jul 04","5.0737"
"08 Jul 04","5.054"
"07 Jul 04","5.0544"
"06 Jul 04","5.0769"
"05 Jul 04","5.0755"
"02 Jul 04","5.0611"
"01 Jul 04","5.114"
"30 Jun 04","5.1174"
"29 Jun 04","5.1795"
"28 Jun 04","5.183"
"25 Jun 04","5.1403"
"24 Jun 04","5.1121"
"23 Jun 04","5.1728"
"22 Jun 04","5.1945"
"21 Jun 04","5.1791"
"18 Jun 04","5.185"
"17 Jun 04","5.2378"
"16 Jun 04","5.2161"
"15 Jun 04","5.1661"
"14 Jun 04","5.259"
"11 Jun 04","5.2483"
"10 Jun 04","5.2247"
"09 Jun 04","5.2578"
"08 Jun 04","5.2003"
"07 Jun 04","5.2213"
"04 Jun 04","5.234"
"03 Jun 04","5.2244"
"02 Jun 04","5.2269"
"01 Jun 04","5.2198"
"28 May 04","5.1697"
"27 May 04","5.1127"
"26 May 04","5.1298"
"25 May 04","5.168"
"24 May 04","5.1942"
"21 May 04","5.161"
"20 May 04","5.1679"
"19 May 04","5.1698"
"18 May 04","5.1088"
"17 May 04","5.0565"
"14 May 04","5.1035"
"13 May 04","5.1559"
"12 May 04","5.1218"
"11 May 04","5.0939"
"10 May 04","5.1189"
"07 May 04","5.1237"
"06 May 04","5.0386"
"05 May 04","4.9669"
"04 May 04","4.9635"
"30 Apr 04","4.9973"
"29 Apr 04","5.0173"
"28 Apr 04","5.018"
"27 Apr 04","5.004"
"26 Apr 04","5.0052"
"23 Apr 04","4.977"
"22 Apr 04","4.971"
"21 Apr 04","4.9935"
"20 Apr 04","4.9864"
"19 Apr 04","4.9614"
"16 Apr 04","4.9333"
"15 Apr 04","4.9722"
"14 Apr 04","4.9999"
"13 Apr 04","4.9806"
"08 Apr 04","4.892"
"07 Apr 04","4.8923"
"06 Apr 04","4.9259"
"05 Apr 04","4.9384"
"02 Apr 04","4.8954"
"01 Apr 04","4.7785"
"31 Mar 04","4.756"
"30 Mar 04","4.7892"
"29 Mar 04","4.789"
"26 Mar 04","4.6811"
"25 Mar 04","4.6674"
"24 Mar 04","4.6634"
"23 Mar 04","4.6762"
"22 Mar 04","4.6743"
"19 Mar 04","4.6918"
"18 Mar 04","4.6728"
"17 Mar 04","4.6676"
"16 Mar 04","4.6745"
"15 Mar 04","4.6264"
"12 Mar 04","4.6379"
"11 Mar 04","4.6451"
"10 Mar 04","4.6522"
"09 Mar 04","4.6344"
"08 Mar 04","4.6649"
"05 Mar 04","4.7375"
"04 Mar 04","4.8411"
"03 Mar 04","4.8771"
"02 Mar 04","4.789"
"01 Mar 04","4.794"
"27 Feb 04","4.7656"
"26 Feb 04","4.8022"
"25 Feb 04","4.7719"
"24 Feb 04","4.7803"
"23 Feb 04","4.8582"
"20 Feb 04","4.8303"
"19 Feb 04","4.8367"
"18 Feb 04","4.7872"
"17 Feb 04","4.74"
"16 Feb 04","4.7548"
"13 Feb 04","4.7533"
"12 Feb 04","4.7651"
"11 Feb 04","4.7591"
"10 Feb 04","4.7879"
"09 Feb 04","4.8074"
"06 Feb 04","4.8214"
"05 Feb 04","4.8546"
"04 Feb 04","4.8561"
"03 Feb 04","4.8896"
"02 Feb 04","4.891"
"30 Jan 04","4.8909"
"29 Jan 04","4.9158"
"28 Jan 04","4.8177"
"27 Jan 04","4.8049"
"26 Jan 04","4.8381"
"23 Jan 04","4.7584"
"22 Jan 04","4.791"
"21 Jan 04","4.7698"
"20 Jan 04","4.7292"
"19 Jan 04","4.7388"
"16 Jan 04","4.7431"
"15 Jan 04","4.7153"
"14 Jan 04","4.6985"
"13 Jan 04","4.681"
"12 Jan 04","4.678"
"09 Jan 04","4.7051"
"08 Jan 04","4.8241"
"07 Jan 04","4.8324"
"06 Jan 04","4.8599"
"05 Jan 04","4.8848"
"02 Jan 04","4.8606"
"31 Dec 03","4.7999"
"30 Dec 03","4.8392"
"29 Dec 03","4.7935"
"24 Dec 03","4.7856"
"23 Dec 03","4.787"
"22 Dec 03","4.7964"
"19 Dec 03","4.8146"
"18 Dec 03","4.7739"
"17 Dec 03","4.7713"
"16 Dec 03","4.7941"
"15 Dec 03","4.8611"
"12 Dec 03","4.8683"
"11 Dec 03","4.9679"
"10 Dec 03","4.9343"
"09 Dec 03","4.9778"
"08 Dec 03","4.9804"
"05 Dec 03","4.9398"
"04 Dec 03","5.0614"
"03 Dec 03","5.0758"
"02 Dec 03","5.1032"
"01 Dec 03","5.0906"
"28 Nov 03","5.0815"
"27 Nov 03","5.0679"
"26 Nov 03","5.0271"
"25 Nov 03","5.1158"
"24 Nov 03","5.0993"
"21 Nov 03","5.0285"
"20 Nov 03","5.0326"
"19 Nov 03","5.0377"
"18 Nov 03","4.968"
"17 Nov 03","4.9808"
"14 Nov 03","5.0139"
"13 Nov 03","5.0353"
"12 Nov 03","5.0886"
"11 Nov 03","5.1092"
"10 Nov 03","5.0987"
"07 Nov 03","5.119"
"06 Nov 03","5.1109"
"05 Nov 03","5.0425"
"04 Nov 03","5.0929"
"03 Nov 03","5.15"
"31 Oct 03","5.0501"
"30 Oct 03","5.0915"
"29 Oct 03","5.0838"
"28 Oct 03","5.0378"
"27 Oct 03","5.063"
"24 Oct 03","5.0168"
"23 Oct 03","4.9935"
"22 Oct 03","4.9696"
"21 Oct 03","4.9144"
"20 Oct 03","4.9434"
"17 Oct 03","4.9506"
"16 Oct 03","4.9396"
"15 Oct 03","4.9575"
"14 Oct 03","4.9058"
"13 Oct 03","4.8696"
"10 Oct 03","4.7851"
"09 Oct 03","4.8498"
"08 Oct 03","4.8002"
"07 Oct 03","4.786"
"06 Oct 03","4.7588"
"03 Oct 03","4.7941"
"02 Oct 03","4.7056"
"01 Oct 03","4.5957"
"30 Sep 03","4.595"
"29 Sep 03","4.6197"
"26 Sep 03","4.589"
"25 Sep 03","4.6558"
"24 Sep 03","4.6724"
"23 Sep 03","4.6567"
"22 Sep 03","4.6718"
"19 Sep 03","4.6756"
"18 Sep 03","4.6915"
"17 Sep 03","4.7262"
"16 Sep 03","4.7059"
"15 Sep 03","4.6532"
"12 Sep 03","4.9666"
"11 Sep 03","4.7381"
"10 Sep 03","4.7177"
"09 Sep 03","4.7721"
"08 Sep 03","4.7105"
"05 Sep 03","4.7569"
"04 Sep 03","4.806"
"03 Sep 03","4.8269"
"02 Sep 03","4.8027"
"01 Sep 03","4.6802"
"29 Aug 03","4.6731"
"28 Aug 03","4.6522"
"27 Aug 03","4.7018"
"26 Aug 03","4.6744"
"22 Aug 03","4.6699"
"21 Aug 03","4.6749"
"20 Aug 03","4.6502"
"19 Aug 03","4.6209"
"18 Aug 03","4.6277"
"15 Aug 03","4.6384"
"14 Aug 03","4.6745"
"13 Aug 03","4.6086"
"12 Aug 03","4.504"
"11 Aug 03","4.4889"
"08 Aug 03","4.4163"
"07 Aug 03","4.4962"
"06 Aug 03","4.5308"
"05 Aug 03","4.5971"
"04 Aug 03","4.5678"
"01 Aug 03","4.6125"
"31 Jul 03","4.5967"
"30 Jul 03","4.5152"
"29 Jul 03","4.4887"
"28 Jul 03","4.555"
"25 Jul 03","4.4229"
"24 Jul 03","4.5004"
"23 Jul 03","4.4239"
"22 Jul 03","4.4598"
"21 Jul 03","4.4805"
"18 Jul 03","4.4336"
"17 Jul 03","4.4529"
"16 Jul 03","4.4093"
"15 Jul 03","4.3699"
"14 Jul 03","4.2735"
"11 Jul 03","4.2883"
"10 Jul 03","4.3058"
"09 Jul 03","4.3693"
"08 Jul 03","4.37"
"07 Jul 03","4.369"
"04 Jul 03","4.3444"
"03 Jul 03","4.3869"
"02 Jul 03","4.3203"
"01 Jul 03","4.2422"
"30 Jun 03","4.2522"
"27 Jun 03","4.3036"
"26 Jun 03","4.2581"
"25 Jun 03","4.1338"
"24 Jun 03","4.1629"
"23 Jun 03","4.1338"
"20 Jun 03","4.1528"
"19 Jun 03","4.1498"
"18 Jun 03","4.1291"
"17 Jun 03","4.0381"
"16 Jun 03","3.9685"
"13 Jun 03","3.9515"
"12 Jun 03","4.0104"
"11 Jun 03","3.9966"
"10 Jun 03","4.0234"
"09 Jun 03","4.0413"
"06 Jun 03","4.1467"
"05 Jun 03","4.0807"
"04 Jun 03","4.1457"
"03 Jun 03","4.0977"
"02 Jun 03","4.1896"
"30 May 03","4.1458"
"29 May 03","4.1205"
"28 May 03","4.1767"
"27 May 03","4.0821"
"23 May 03","4.0505"
"22 May 03","4.0983"
"21 May 03","4.103"
"20 May 03","4.1318"
"19 May 03","4.1599"
"16 May 03","4.1982"
"15 May 03","4.2438"
"14 May 03","4.2736"
"13 May 03","4.2605"
"12 May 03","4.2733"
"09 May 03","4.2919"
"08 May 03","4.2991"
"07 May 03","4.3291"
"06 May 03","4.4096"
"02 May 03","4.409"
"01 May 03","4.3371"
"30 Apr 03","4.4044"
"29 Apr 03","4.4275"
"28 Apr 03","4.4145"
"25 Apr 03","4.4095"
"24 Apr 03","4.4209"
"23 Apr 03","4.4857"
"22 Apr 03","4.4435"
"17 Apr 03","4.4583"
"16 Apr 03","4.4813"
"15 Apr 03","4.5112"
"14 Apr 03","4.5317"
"11 Apr 03","4.5147"
"10 Apr 03","4.4553"
"09 Apr 03","4.5165"
"08 Apr 03","4.5213"
"07 Apr 03","4.5601"
"04 Apr 03","4.4896"
"03 Apr 03","4.4779"
"02 Apr 03","4.4368"
"01 Apr 03","4.366"
"31 Mar 03","4.341"
"28 Mar 03","4.4268"
"27 Mar 03","4.4538"
"26 Mar 03","4.5037"
"25 Mar 03","4.4997"
"24 Mar 03","4.5285"
"21 Mar 03","4.6021"
"20 Mar 03","4.5352"
"19 Mar 03","4.5448"
"18 Mar 03","4.4329"
"17 Mar 03","4.4376"
"14 Mar 03","4.3014"
"13 Mar 03","4.2334"
"12 Mar 03","4.0922"
"11 Mar 03","4.0767"
"10 Mar 03","4.0787"
"07 Mar 03","4.1064"
"06 Mar 03","4.1538"
"05 Mar 03","4.1578"
"04 Mar 03","4.1533"
"03 Mar 03","4.1495"
"28 Feb 03","4.2092"
"27 Feb 03","4.2739"
"26 Feb 03","4.2198"
"25 Feb 03","4.1764"
"24 Feb 03","4.1749"
"21 Feb 03","4.1981"
"20 Feb 03","4.1541"
"19 Feb 03","4.1736"
"18 Feb 03","4.2222"
"17 Feb 03","4.2163"
"14 Feb 03","4.2085"
"13 Feb 03","4.1625"
"12 Feb 03","4.1655"
"11 Feb 03","4.241"
"10 Feb 03","4.2292"
"07 Feb 03","4.215"
"06 Feb 03","4.2314"
"05 Feb 03","4.2447"
"04 Feb 03","4.2368"
"03 Feb 03","4.309"
"31 Jan 03","4.2859"
"30 Jan 03","4.2937"
"29 Jan 03","4.2375"
"28 Jan 03","4.2424"
"27 Jan 03","4.2379"
"24 Jan 03","4.2524"
"23 Jan 03","4.3391"
"22 Jan 03","4.3531"
"21 Jan 03","4.3513"
"20 Jan 03","4.356"
"17 Jan 03","4.3676"
"16 Jan 03","4.4682"
"15 Jan 03","4.4823"
"14 Jan 03","4.4819"
"13 Jan 03","4.4878"
"10 Jan 03","4.4497"
"09 Jan 03","4.4598"
"08 Jan 03","4.4459"
"07 Jan 03","4.4914"
"06 Jan 03","4.5019"
"03 Jan 03","4.507"
"02 Jan 03","4.4845"
"31 Dec 02","4.4065"
"30 Dec 02","4.4372"
"27 Dec 02","4.4357"
"24 Dec 02","4.5124"
"23 Dec 02","4.5064"
"20 Dec 02","4.5204"
"19 Dec 02","4.5048"
"18 Dec 02","4.5153"
"17 Dec 02","4.5713"
"16 Dec 02","4.5598"
"13 Dec 02","4.5524"
"12 Dec 02","4.5598"
"11 Dec 02","4.5903"
"10 Dec 02","4.6003"
"09 Dec 02","4.5877"
"06 Dec 02","4.6093"
"05 Dec 02","4.6509"
"04 Dec 02","4.6994"
"03 Dec 02","4.719"
"02 Dec 02","4.7498"
"29 Nov 02","4.7107"
"28 Nov 02","4.7186"
"27 Nov 02","4.7189"
"26 Nov 02","4.6469"
"25 Nov 02","4.683"
"22 Nov 02","4.6722"
"21 Nov 02","4.6663"
"20 Nov 02","4.569"
"19 Nov 02","4.5821"
"18 Nov 02","4.599"
"15 Nov 02","4.5887"
"14 Nov 02","4.5876"
"13 Nov 02","4.5435"
"12 Nov 02","4.5264"
"11 Nov 02","4.5568"
"08 Nov 02","4.596"
"07 Nov 02","4.6478"
"06 Nov 02","4.731"
"05 Nov 02","4.7262"
"04 Nov 02","4.6764"
"01 Nov 02","4.6468"
"31 Oct 02","4.6053"
"30 Oct 02","4.6493"
"29 Oct 02","4.6269"
"28 Oct 02","4.6709"
"25 Oct 02","4.7095"
"24 Oct 02","4.747"
"23 Oct 02","4.7116"
"22 Oct 02","4.7777"
"21 Oct 02","4.721"
"18 Oct 02","4.7116"
"17 Oct 02","4.7008"
"16 Oct 02","4.726"
"15 Oct 02","4.6935"
"14 Oct 02","4.5947"
"11 Oct 02","4.5699"
"10 Oct 02","4.5338"
"09 Oct 02","4.4583"
"08 Oct 02","4.4678"
"07 Oct 02","4.4737"
"04 Oct 02","4.5416"
"03 Oct 02","4.5279"
"02 Oct 02","4.5007"
"01 Oct 02","4.4488"
"30 Sep 02","4.4212"
"27 Sep 02","4.4913"
"26 Sep 02","4.4907"
"25 Sep 02","4.4642"
"24 Sep 02","4.4209"
"23 Sep 02","4.4333"
"20 Sep 02","4.4629"
"19 Sep 02","4.4082"
"18 Sep 02","4.4577"
"17 Sep 02","4.5117"
"16 Sep 02","4.482"
"13 Sep 02","4.544"
"12 Sep 02","4.5637"
"11 Sep 02","4.6206"
"10 Sep 02","4.5705"
"09 Sep 02","4.5103"
"06 Sep 02","4.4979"
"05 Sep 02","4.5147"
"04 Sep 02","4.5203"
"03 Sep 02","4.5243"
"02 Sep 02","4.6012"
"30 Aug 02","4.6639"
"29 Aug 02","4.6496"
"28 Aug 02","4.7071"
"27 Aug 02","4.7913"
"23 Aug 02","4.7979"
"22 Aug 02","4.8378"
"21 Aug 02","4.7862"
"20 Aug 02","4.7254"
"19 Aug 02","4.7639"
"16 Aug 02","4.7592"
"15 Aug 02","4.7458"
"14 Aug 02","4.6121"
"13 Aug 02","4.6783"
"12 Aug 02","4.6908"
"09 Aug 02","4.7208"
"08 Aug 02","4.7502"
"07 Aug 02","4.7162"
"06 Aug 02","4.7937"
"05 Aug 02","4.7523"
"02 Aug 02","4.8415"
"01 Aug 02","4.881"
"31 Jul 02","4.9385"
"30 Jul 02","4.9747"
"29 Jul 02","4.9815"
"26 Jul 02","4.9241"
"25 Jul 02","4.9088"
"24 Jul 02","4.8664"
"23 Jul 02","4.947"
"22 Jul 02","4.9282"
"19 Jul 02","4.9549"
"18 Jul 02","4.9986"
"17 Jul 02","5.0147"
"16 Jul 02","4.9527"
"15 Jul 02","4.9454"
"12 Jul 02","4.9796"
"11 Jul 02","5.0145"
"10 Jul 02","5.0875"
"09 Jul 02","5.1481"
"08 Jul 02","5.1501"
"05 Jul 02","5.1397"
"04 Jul 02","5.0845"
"03 Jul 02","5.054"
"02 Jul 02","5.0311"
"01 Jul 02","5.0376"
"28 Jun 02","5.0313"
"27 Jun 02","4.9731"
"26 Jun 02","4.9708"
"25 Jun 02","5.0605"
"24 Jun 02","4.9837"
"21 Jun 02","5.0529"
"20 Jun 02","5.0404"
"19 Jun 02","5.0019"
"18 Jun 02","5.0294"
"17 Jun 02","5.0523"
"14 Jun 02","5.0448"
"13 Jun 02","5.1092"
"12 Jun 02","5.2244"
"11 Jun 02","5.244"
"10 Jun 02","5.2252"
"07 Jun 02","5.2475"
"06 Jun 02","5.242"
"05 Jun 02","5.2481"
"31 May 02","5.2845"
"30 May 02","5.2664"
"29 May 02","5.2771"
"28 May 02","5.2885"
"27 May 02","5.324"
"24 May 02","5.258"
"23 May 02","5.2637"
"22 May 02","5.2719"
"21 May 02","5.2786"
"20 May 02","5.285"
"17 May 02","5.3557"
"16 May 02","5.3162"
"15 May 02","5.3176"
"14 May 02","5.3168"
"13 May 02","5.282"
"10 May 02","5.2754"
"09 May 02","5.2613"
"08 May 02","5.2242"
"07 May 02","5.1757"
"03 May 02","5.184"
"02 May 02","5.2377"
"01 May 02","5.1719"
"30 Apr 02","5.2103"
"29 Apr 02","5.2153"
"26 Apr 02","5.1565"
"25 Apr 02","5.194"
"24 Apr 02","5.252"
"23 Apr 02","5.2846"
"22 Apr 02","5.2476"
"19 Apr 02","5.2876"
"18 Apr 02","5.2825"
"17 Apr 02","5.2512"
"16 Apr 02","5.2506"
"15 Apr 02","5.169"
"12 Apr 02","5.1926"
"11 Apr 02","5.1964"
"10 Apr 02","5.2629"
"09 Apr 02","5.2433"
"08 Apr 02","5.23"
"05 Apr 02","5.2118"
"04 Apr 02","5.1974"
"03 Apr 02","5.2493"
"02 Apr 02","5.3112"
"28 Mar 02","5.3137"
"27 Mar 02","5.247"
"26 Mar 02","5.308"
"25 Mar 02","5.3368"
"22 Mar 02","5.3147"
"21 Mar 02","5.3066"
"20 Mar 02","5.2816"
"19 Mar 02","5.2491"
"18 Mar 02","5.2384"
"15 Mar 02","5.2467"
"14 Mar 02","5.2583"
"13 Mar 02","5.2199"
"12 Mar 02","5.1869"
"11 Mar 02","5.1792"
"08 Mar 02","5.2003"
"07 Mar 02","5.2029"
"06 Mar 02","5.1475"
"05 Mar 02","5.0992"
"04 Mar 02","5.0349"
"01 Mar 02","5.0332"
"28 Feb 02","4.9774"
"27 Feb 02","4.9752"
"26 Feb 02","4.9849"
"25 Feb 02","4.9414"
"22 Feb 02","4.9139"
"21 Feb 02","4.9609"
"20 Feb 02","4.9351"
"19 Feb 02","4.9156"
"18 Feb 02","4.8965"
"15 Feb 02","4.9008"
"14 Feb 02","4.9713"
"13 Feb 02","5.0145"
"12 Feb 02","5.0162"
"11 Feb 02","4.9395"
"08 Feb 02","4.933"
"07 Feb 02","4.9482"
"06 Feb 02","4.8172"
"05 Feb 02","4.7855"
"04 Feb 02","4.8141"
"01 Feb 02","4.86"
"31 Jan 02","4.8772"
"30 Jan 02","4.9226"
